DriverID,LapNumber,TireType,LapTime,TireWear,TrackTemperature,WeatherCondition,PitStopEvent,CumulativeRaceTime
2,8,Hard,91.61460312200406,49.463404657559664,27.427653651669054,Clear,0,7888.3817085898
2,9,Hard,91.85925244544896,57.20379717872961,27.427653651669054,Clear,0,7980.240961035249
2,10,Hard,91.34106197563774,63.708673369531944,27.427653651669054,Clear,0,8071.582023010887
2,11,Hard,91.78266756518386,71.24481670694401,27.427653651669054,Clear,0,8163.364690576071
2,12,Hard,92.13248790817349,78.28255790297582,27.427653651669054,Clear,0,8255.497178484244
2,13,Hard,116.15843196359481,82.82673743950699,27.427653651669054,Clear,1,8371.655610447839
2,14,Hard,118.66793798398231,91.47301553735159,27.427653651669054,Clear,1,8490.323548431821
2,15,Hard,89.28202375798996,100.0,27.427653651669054,Clear,0,8579.605572189812
2,16,Hard,89.62848732837297,100.0,27.427653651669054,Clear,0,8669.234059518185
2,17,Hard,89.41350980400524,100.0,27.427653651669054,Clear,0,8758.647569322191
2,18,Hard,89.47268417930682,100.0,27.427653651669054,Clear,0,8848.120253501498
2,19,Hard,89.65332837052436,100.0,27.427653651669054,Clear,0,8937.773581872023
2,20,Hard,114.12153937364832,100.0,27.427653651669054,Clear,1,9051.89512124567
2,21,Hard,90.25072615318116,100.0,27.427653651669054,Clear,0,9142.145847398851
2,22,Hard,117.39899115306888,100.0,27.427653651669054,Clear,1,9259.54483855192
2,23,Hard,88.32768383507327,100.0,27.427653651669054,Clear,0,9347.872522386993
2,24,Hard,88.3900705438969,100.0,27.427653651669054,Clear,0,9436.26259293089
2,25,Hard,88.43745427771093,100.0,27.427653651669054,Clear,0,9524.700047208602
2,26,Hard,112.34022212896308,100.0,27.427653651669054,Clear,1,9637.040269337565
2,27,Hard,93.38548265534712,100.0,27.427653651669054,Clear,0,9730.425751992912
2,28,Hard,93.0327575511187,100.0,27.427653651669054,Clear,0,9823.45850954403
2,29,Hard,120.27082200212023,100.0,27.427653651669054,Clear,1,9943.72933154615
2,30,Hard,114.69417106561322,100.0,27.427653651669054,Clear,1,10058.423502611764
2,31,Hard,93.20834752604458,100.0,27.427653651669054,Clear,0,10151.631850137808
2,32,Hard,93.13521519567881,100.0,27.427653651669054,Clear,0,10244.767065333486
2,33,Hard,116.94592263653666,100.0,27.427653651669054,Clear,1,10361.712987970022
2,34,Hard,118.23155975197997,100.0,27.427653651669054,Clear,1,10479.944547722002
2,35,Hard,91.61565011528756,100.0,27.427653651669054,Clear,0,10571.560197837289
2,36,Hard,113.79097069811074,100.0,27.427653651669054,Clear,1,10685.351168535399
2,37,Hard,111.37464716816228,100.0,27.427653651669054,Clear,1,10796.725815703561
2,38,Hard,91.9011106803322,100.0,27.427653651669054,Clear,0,10888.626926383893
2,39,Hard,114.94181193293761,100.0,27.427653651669054,Clear,1,11003.568738316832
2,40,Hard,93.62180002210094,100.0,27.427653651669054,Clear,0,11097.190538338933
2,41,Hard,94.37937278452952,100.0,27.427653651669054,Clear,0,11191.569911123463
2,42,Hard,93.8581031018946,100.0,27.427653651669054,Clear,0,11285.428014225357
2,43,Hard,116.54937431070778,100.0,27.427653651669054,Clear,1,11401.977388536065
2,44,Hard,117.83736852330794,100.0,27.427653651669054,Clear,1,11519.814757059372
2,45,Hard,94.66423393434822,100.0,27.427653651669054,Clear,0,11614.47899099372
2,46,Hard,122.34728883840155,100.0,27.427653651669054,Clear,1,11736.826279832123
2,47,Hard,92.97521471879983,100.0,27.427653651669054,Clear,0,11829.801494550922
2,48,Hard,92.58062998695205,100.0,27.427653651669054,Clear,0,11922.382124537875
2,49,Hard,120.26265335295459,100.0,27.427653651669054,Clear,1,12042.64477789083
2,50,Hard,92.43698761026629,100.0,27.427653651669054,Clear,0,12135.081765501096
2,51,Hard,92.37606997499266,100.0,27.427653651669054,Clear,0,12227.457835476089
2,52,Hard,119.5743413259853,100.0,27.427653651669054,Clear,1,12347.032176802075
2,53,Hard,92.4108056479209,100.0,27.427653651669054,Clear,0,12439.442982449997
2,54,Hard,118.61669759774225,100.0,27.427653651669054,Clear,1,12558.05968004774
2,55,Hard,95.41560235892253,100.0,27.427653651669054,Clear,0,12653.475282406662
2,56,Hard,95.48960706004804,100.0,27.427653651669054,Clear,0,12748.96488946671
2,57,Hard,123.2615720928569,100.0,27.427653651669054,Clear,1,12872.226461559567
2,58,Hard,94.89440956528051,100.0,27.427653651669054,Clear,0,12967.120871124847
2,59,Hard,95.14231674696741,100.0,27.427653651669054,Clear,0,13062.263187871815
2,60,Hard,95.16625450137327,100.0,27.427653651669054,Clear,0,13157.429442373188
2,61,Hard,123.76663213125148,100.0,27.427653651669054,Clear,1,13281.19607450444
2,62,Hard,95.58584689560247,100.0,27.427653651669054,Clear,0,13376.781921400043
2,63,Hard,95.46059284970264,100.0,27.427653651669054,Clear,0,13472.242514249745
2,64,Hard,95.34696715061813,100.0,27.427653651669054,Clear,0,13567.589481400362
2,65,Hard,116.3633738246651,100.0,27.427653651669054,Clear,1,13683.952855225027
2,66,Hard,124.06934986869854,100.0,27.427653651669054,Clear,1,13808.022205093725
2,67,Hard,95.39749601814786,100.0,27.427653651669054,Clear,0,13903.419701111872
2,68,Hard,95.72449348300873,100.0,27.427653651669054,Clear,0,13999.14419459488
2,69,Hard,120.0429720494682,100.0,27.427653651669054,Clear,1,14119.18716664435
2,70,Hard,115.84180731320485,100.0,27.427653651669054,Clear,1,14235.028973957555
3,1,Medium,87.82967376607385,1.5768690515837032,20.515827816728276,Clear,0,14322.858647723628
3,2,Medium,87.41024449845042,8.514993593198577,20.515827816728276,Clear,0,14410.268892222079
3,3,Medium,87.52769388325562,18.369162344914987,20.515827816728276,Clear,0,14497.796586105334
3,4,Medium,88.01254304033826,29.92458157622518,20.515827816728276,Clear,0,14585.809129145673
3,5,Medium,88.66782965831719,38.62791073086478,20.515827816728276,Clear,0,14674.47695880399
3,6,Medium,88.2302434841246,49.509143860968294,20.515827816728276,Clear,0,14762.707202288115
3,7,Medium,88.0432218527361,61.94502798346727,20.515827816728276,Clear,0,14850.750424140851
3,8,Medium,88.36523230929767,70.14636258394934,20.515827816728276,Clear,0,14939.115656450149
3,9,Medium,88.49275907571315,81.03982163575034,20.515827816728276,Clear,0,15027.608415525861
3,10,Medium,88.69585708195852,90.88206424556586,20.515827816728276,Clear,0,15116.30427260782
3,11,Medium,116.48801264308003,100.0,20.515827816728276,Clear,1,15232.7922852509
3,12,Medium,113.55861021204882,100.0,20.515827816728276,Clear,1,15346.350895462949
3,13,Medium,114.4627638397121,100.0,20.515827816728276,Clear,1,15460.813659302661
3,14,Medium,117.36591045033745,100.0,20.515827816728276,Clear,1,15578.179569752998
3,15,Medium,91.82248346272647,98.23096906380175,20.515827816728276,Clear,0,15670.002053215725
3,16,Medium,91.2688685191723,100.0,20.515827816728276,Clear,0,15761.270921734897
3,17,Medium,116.51041360481666,100.0,20.515827816728276,Clear,1,15877.781335339712
3,18,Medium,116.49152311648582,100.0,20.515827816728276,Clear,1,15994.272858456197
3,19,Medium,113.8894495213829,100.0,20.515827816728276,Clear,1,16108.16230797758
3,20,Medium,89.3265063559131,100.0,20.515827816728276,Clear,0,16197.488814333494
3,21,Medium,89.79286737153136,100.0,20.515827816728276,Clear,0,16287.281681705024
3,22,Medium,115.80695196034841,100.0,20.515827816728276,Clear,1,16403.08863366537
3,23,Medium,89.93804243638415,100.0,20.515827816728276,Clear,0,16493.026676101756
3,24,Medium,115.91820160033896,100.0,20.515827816728276,Clear,1,16608.944877702095
3,25,Medium,92.42054958529312,100.0,20.515827816728276,Clear,0,16701.36542728739
3,26,Medium,117.80633049249843,100.0,20.515827816728276,Clear,1,16819.171757779888
3,27,Medium,119.04657453441044,100.0,20.515827816728276,Clear,1,16938.2183323143
3,28,Medium,119.57206614816184,100.0,20.515827816728276,Clear,1,17057.79039846246
3,29,Medium,116.0367587941395,100.0,20.515827816728276,Clear,1,17173.8271572566
3,30,Medium,114.21161948099713,100.0,20.515827816728276,Clear,1,17288.038776737598
3,31,Medium,92.8817386778032,100.0,20.515827816728276,Clear,0,17380.9205154154
3,32,Medium,93.07464557807585,100.0,20.515827816728276,Clear,0,17473.995160993476
3,33,Medium,113.69096829719494,100.0,20.515827816728276,Clear,1,17587.686129290672
3,34,Medium,117.18909122293331,100.0,20.515827816728276,Clear,1,17704.875220513604
3,35,Medium,93.14445652613016,100.0,20.515827816728276,Clear,0,17798.019677039734
3,36,Medium,119.56139856313683,100.0,20.515827816728276,Clear,1,17917.58107560287
3,37,Medium,117.88820614604292,100.0,20.515827816728276,Clear,1,18035.469281748912
3,38,Medium,118.83136859390508,100.0,20.515827816728276,Clear,1,18154.30065034282
3,39,Medium,93.62556799322428,100.0,20.515827816728276,Clear,0,18247.926218336044
3,40,Medium,117.43668978683701,100.0,20.515827816728276,Clear,1,18365.362908122883
3,41,Medium,90.79214485529555,100.0,20.515827816728276,Clear,0,18456.155052978178
3,42,Medium,90.70390897201948,100.0,20.515827816728276,Clear,0,18546.858961950198
3,43,Medium,115.16536356680638,100.0,20.515827816728276,Clear,1,18662.024325517006
3,44,Medium,93.79898153874987,100.0,20.515827816728276,Clear,0,18755.823307055754
3,45,Medium,94.17156238722373,100.0,20.515827816728276,Clear,0,18849.994869442977
3,46,Medium,118.90442723460183,100.0,20.515827816728276,Clear,1,18968.899296677577
3,47,Medium,119.35478008396848,100.0,20.515827816728276,Clear,1,19088.254076761546
3,48,Medium,118.38765245506576,100.0,20.515827816728276,Clear,1,19206.64172921661
3,49,Medium,94.25352137800601,100.0,20.515827816728276,Clear,0,19300.895250594618
3,50,Medium,94.1808645706085,100.0,20.515827816728276,Clear,0,19395.076115165226
3,51,Medium,93.83386506238939,100.0,20.515827816728276,Clear,0,19488.909980227614
3,52,Medium,120.78086962685245,100.0,20.515827816728276,Clear,1,19609.690849854465
3,53,Medium,116.82286683154196,100.0,20.515827816728276,Clear,1,19726.513716686008
3,54,Medium,120.52715264084318,100.0,20.515827816728276,Clear,1,19847.04086932685
3,55,Medium,120.55606429108164,100.0,20.515827816728276,Clear,1,19967.596933617933
3,56,Medium,119.52098290687476,100.0,20.515827816728276,Clear,1,20087.117916524807
3,57,Medium,116.51162807919111,100.0,20.515827816728276,Clear,1,20203.629544604
3,58,Medium,118.15269533714077,100.0,20.515827816728276,Clear,1,20321.782239941138
3,59,Medium,94.53405103602526,100.0,20.515827816728276,Clear,0,20416.316290977164
3,60,Medium,119.82896435458862,100.0,20.515827816728276,Clear,1,20536.145255331754
3,61,Medium,116.28927902924816,100.0,20.515827816728276,Clear,1,20652.434534361004
3,62,Medium,123.39226896624888,100.0,20.515827816728276,Clear,1,20775.826803327254
3,63,Medium,93.54366005445641,100.0,20.515827816728276,Clear,0,20869.37046338171
3,64,Medium,120.36351415216342,100.0,20.515827816728276,Clear,1,20989.733977533873
3,65,Medium,117.55458031555962,100.0,20.515827816728276,Clear,1,21107.28855784943
3,66,Medium,117.82268052190312,100.0,20.515827816728276,Clear,1,21225.111238371333
3,67,Medium,116.31380526652549,100.0,20.515827816728276,Clear,1,21341.42504363786
3,68,Medium,95.20843531095248,100.0,20.515827816728276,Clear,0,21436.633478948814
3,69,Medium,123.08221439802722,100.0,20.515827816728276,Clear,1,21559.71569334684
3,70,Medium,94.70188876699177,100.0,20.515827816728276,Clear,0,21654.41758211383
4,1,Medium,87.82401044914616,-1.4356726048891457,33.639806031181735,Clear,0,21742.241592562976
4,2,Medium,88.16183043600294,8.347700059801397,33.639806031181735,Clear,0,21830.403422998977
4,3,Medium,88.73864177566892,20.532963099643844,33.639806031181735,Clear,0,21919.142064774645
4,4,Medium,88.77202506663855,28.491107558650842,33.639806031181735,Clear,0,22007.914089841284
4,5,Medium,89.1422013779757,41.50577630350118,33.639806031181735,Clear,0,22097.05629121926
4,6,Medium,89.11946644940485,51.642496014161225,33.639806031181735,Clear,0,22186.175757668665
4,7,Medium,89.23352095024897,60.499045084173005,33.639806031181735,Clear,0,22275.409278618914
4,8,Medium,88.8797591157867,69.45223684878037,33.639806031181735,Clear,0,22364.2890377347
4,9,Medium,88.98933113830978,78.13691244328213,33.639806031181735,Clear,0,22453.27836887301
4,10,Medium,89.53669638507814,89.45103157866379,33.639806031181735,Clear,0,22542.815065258088
4,11,Medium,89.38191484618795,98.87804210032384,33.639806031181735,Clear,0,22632.196980104276
4,12,Medium,118.44967543593772,100.0,33.639806031181735,Clear,1,22750.646655540215
4,13,Medium,112.64467799408347,100.0,33.639806031181735,Clear,1,22863.2913335343
4,14,Medium,92.17527188559274,92.60228920494555,33.639806031181735,Clear,0,22955.466605419893
4,15,Medium,92.34818446935753,98.73273542578194,33.639806031181735,Clear,0,23047.81478988925
4,16,Medium,119.83392916113527,100.0,33.639806031181735,Clear,1,23167.648719050383
4,17,Medium,111.07616972979807,100.0,33.639806031181735,Clear,1,23278.72488878018
4,18,Medium,110.60158434918534,100.0,33.639806031181735,Clear,1,23389.326473129364
4,19,Medium,111.93544206304243,100.0,33.639806031181735,Clear,1,23501.261915192405
4,20,Medium,90.23981761662235,100.0,33.639806031181735,Clear,0,23591.501732809025
4,21,Medium,116.06372483114342,100.0,33.639806031181735,Clear,1,23707.56545764017
4,22,Medium,92.50922832566589,100.0,33.639806031181735,Clear,0,23800.074685965836
4,23,Medium,93.18808284054144,100.0,33.639806031181735,Clear,0,23893.262768806377
4,24,Medium,119.0851027263227,100.0,33.639806031181735,Clear,1,24012.3478715327
4,25,Medium,93.0103893603081,100.0,33.639806031181735,Clear,0,24105.35826089301
4,26,Medium,92.88435965382467,100.0,33.639806031181735,Clear,0,24198.242620546833
4,27,Medium,117.53623938242528,100.0,33.639806031181735,Clear,1,24315.778859929258
4,28,Medium,117.83136321638382,100.0,33.639806031181735,Clear,1,24433.610223145643
4,29,Medium,120.05140062813061,100.0,33.639806031181735,Clear,1,24553.661623773773
4,30,Medium,93.56111146572549,100.0,33.639806031181735,Clear,0,24647.2227352395
4,31,Medium,93.73503273968767,100.0,33.639806031181735,Clear,0,24740.957767979187
4,32,Medium,93.88735021173926,100.0,33.639806031181735,Clear,0,24834.845118190926
4,33,Medium,93.77870116252357,100.0,33.639806031181735,Clear,0,24928.62381935345
4,34,Medium,121.1057291138772,100.0,33.639806031181735,Clear,1,25049.729548467327
4,35,Medium,117.27625114162508,100.0,33.639806031181735,Clear,1,25167.005799608953
4,36,Medium,90.36210826592543,100.0,33.639806031181735,Clear,0,25257.36790787488
4,37,Medium,115.54444177641795,100.0,33.639806031181735,Clear,1,25372.9123496513
4,38,Medium,94.12644051077088,100.0,33.639806031181735,Clear,0,25467.03879016207
4,39,Medium,119.57250901188445,100.0,33.639806031181735,Clear,1,25586.611299173954
4,40,Medium,119.06954448525109,100.0,33.639806031181735,Clear,1,25705.680843659204
4,41,Medium,119.95919321988836,100.0,33.639806031181735,Clear,1,25825.640036879093
4,42,Medium,117.34250900277414,100.0,33.639806031181735,Clear,1,25942.982545881867
4,43,Medium,94.48601017862072,100.0,33.639806031181735,Clear,0,26037.46855606049
4,44,Medium,124.55150475196498,100.0,33.639806031181735,Clear,1,26162.020060812454
4,45,Medium,114.17323836807162,100.0,33.639806031181735,Clear,1,26276.193299180526
4,46,Medium,113.58171279420719,100.0,33.639806031181735,Clear,1,26389.775011974732
4,47,Medium,94.46206872857633,100.0,33.639806031181735,Clear,0,26484.237080703308
4,48,Medium,119.26055023899872,100.0,33.639806031181735,Clear,1,26603.497630942307
4,49,Medium,94.37081687765594,100.0,33.639806031181735,Clear,0,26697.868447819965
4,50,Medium,121.62986278791482,100.0,33.639806031181735,Clear,1,26819.49831060788
4,51,Medium,93.3942741080275,100.0,33.639806031181735,Clear,0,26912.892584715908
4,52,Medium,118.1102682750741,100.0,33.639806031181735,Clear,1,27031.002852990983
4,53,Medium,118.71867439628006,100.0,33.639806031181735,Clear,1,27149.721527387264
4,54,Medium,93.42255934957055,100.0,33.639806031181735,Clear,0,27243.144086736836
4,55,Medium,93.58444723480672,100.0,33.639806031181735,Clear,0,27336.728533971644
4,56,Medium,93.07228814010598,100.0,33.639806031181735,Clear,0,27429.80082211175
4,57,Medium,93.78520291911096,100.0,33.639806031181735,Clear,0,27523.58602503086
4,58,Medium,94.55269270765443,100.0,33.639806031181735,Clear,0,27618.138717738515
4,59,Medium,93.83220875672048,100.0,33.639806031181735,Clear,0,27711.970926495236
4,60,Medium,116.75154776767536,100.0,33.639806031181735,Clear,1,27828.72247426291
4,61,Medium,94.49504003239589,100.0,33.639806031181735,Clear,0,27923.217514295306
4,62,Medium,119.89825752667083,100.0,33.639806031181735,Clear,1,28043.115771821977
4,63,Medium,120.56923605208549,100.0,33.639806031181735,Clear,1,28163.68500787406
4,64,Medium,95.09113232768983,100.0,33.639806031181735,Clear,0,28258.77614020175
4,65,Medium,95.26310446237626,100.0,33.639806031181735,Clear,0,28354.039244664127
4,66,Medium,95.12176012194853,100.0,33.639806031181735,Clear,0,28449.161004786074
4,67,Medium,119.61484692513605,100.0,33.639806031181735,Clear,1,28568.77585171121
4,68,Medium,95.68454654899266,100.0,33.639806031181735,Clear,0,28664.460398260202
4,69,Medium,95.99149694193136,100.0,33.639806031181735,Clear,0,28760.45189520213
4,70,Medium,95.5708932909799,100.0,33.639806031181735,Clear,0,28856.022788493112
5,1,Soft,84.59401729001624,-1.3569604158067672,23.881699724000253,Clear,0,28940.616805783127
5,2,Soft,85.00270843308047,16.271868096476247,23.881699724000253,Clear,0,29025.619514216207
5,3,Soft,85.5276205449822,28.02554348686733,23.881699724000253,Clear,0,29111.147134761188
5,4,Soft,85.351414706606,44.14815253269965,23.881699724000253,Clear,0,29196.498549467793
5,5,Soft,85.45801595064685,60.52725410806667,23.881699724000253,Clear,0,29281.95656541844
5,6,Soft,85.78773024054234,74.03921432425665,23.881699724000253,Clear,0,29367.744295658984
5,7,Soft,111.30022066170886,91.11938158060457,23.881699724000253,Clear,1,29479.044516320693
5,8,Soft,88.44511056565997,71.36048601096489,23.881699724000253,Clear,0,29567.489626886352
5,9,Soft,88.81123858440078,79.56860484578078,23.881699724000253,Clear,0,29656.300865470752
5,10,Soft,88.5329165911099,88.69501390123027,23.881699724000253,Clear,0,29744.83378206186
5,11,Soft,88.99121085771084,100.0,23.881699724000253,Clear,0,29833.824992919574
5,12,Soft,112.58985473743871,100.0,23.881699724000253,Clear,1,29946.41484765701
5,13,Soft,92.25732636273766,84.59029457360764,23.881699724000253,Clear,0,30038.67217401975
5,14,Soft,116.18113177055653,90.5344490416225,23.881699724000253,Clear,1,30154.853305790308
5,15,Soft,111.99206890283497,97.78361082550701,23.881699724000253,Clear,1,30266.845374693145
5,16,Soft,92.1443107017825,100.0,23.881699724000253,Clear,0,30358.98968539493
5,17,Soft,118.116076331442,100.0,23.881699724000253,Clear,1,30477.105761726372
5,18,Soft,92.0043322270662,100.0,23.881699724000253,Clear,0,30569.110093953437
5,19,Soft,116.96031721096547,100.0,23.881699724000253,Clear,1,30686.0704111644
5,20,Soft,87.81491547379794,100.0,23.881699724000253,Clear,0,30773.8853266382
5,21,Soft,88.0510439611389,100.0,23.881699724000253,Clear,0,30861.93637059934
5,22,Soft,87.94648833743945,100.0,23.881699724000253,Clear,0,30949.882858936777
5,23,Soft,87.7880925309905,100.0,23.881699724000253,Clear,0,31037.670951467768
5,24,Soft,110.5630479205247,100.0,23.881699724000253,Clear,1,31148.233999388292
5,25,Soft,120.92304816140387,100.0,23.881699724000253,Clear,1,31269.157047549696
5,26,Soft,88.19614854786397,100.0,23.881699724000253,Clear,0,31357.35319609756
5,27,Soft,89.09046027075783,100.0,23.881699724000253,Clear,0,31446.44365636832
5,28,Soft,113.71281125269464,100.0,23.881699724000253,Clear,1,31560.156467621015
5,29,Soft,93.11114144293971,100.0,23.881699724000253,Clear,0,31653.267609063954
5,30,Soft,116.30478777450196,100.0,23.881699724000253,Clear,1,31769.572396838455
5,31,Soft,90.97509917626712,100.0,23.881699724000253,Clear,0,31860.547496014722
5,32,Soft,115.32294121917266,100.0,23.881699724000253,Clear,1,31975.870437233894
5,33,Soft,115.85650985214363,100.0,23.881699724000253,Clear,1,32091.726947086037
5,34,Soft,89.3784734264991,100.0,23.881699724000253,Clear,0,32181.105420512537
5,35,Soft,89.61188913219611,100.0,23.881699724000253,Clear,0,32270.717309644733
5,36,Soft,90.1246142080963,100.0,23.881699724000253,Clear,0,32360.84192385283
5,37,Soft,90.16187544192564,100.0,23.881699724000253,Clear,0,32451.003799294755
5,38,Soft,118.88420936922742,100.0,23.881699724000253,Clear,1,32569.888008663984
5,39,Soft,119.41547834363375,100.0,23.881699724000253,Clear,1,32689.30348700762
5,40,Soft,119.36450241527511,100.0,23.881699724000253,Clear,1,32808.667989422895
5,41,Soft,93.57751125036195,100.0,23.881699724000253,Clear,0,32902.245500673256
5,42,Soft,93.34972929950524,100.0,23.881699724000253,Clear,0,32995.59522997276
5,43,Soft,120.42553724721591,100.0,23.881699724000253,Clear,1,33116.020767219976
